GENEID,BSS_1,BSS_2,BSS_3,M_1,M_2,M_3
LOC_Os05g10940,407.6858473,272.0749715,251.8049827,0,6.303348776,9.374686813
LOC_Os07g01660,345.3816979,422.4766637,338.7823967,7.711637173,8.667104567,25.31165439
LOC_Os03g05280,934.5622414,623.5755557,806.9571193,39.65984832,18.12212773,81.55977527
LOC_Os08g43490,342.6728219,351.5005842,254.4894708,16.5249368,17.33420913,10.31215549
LOC_Os10g36200,652.839131,319.3923578,542.2665938,18.72826171,29.15298809,4.687343406
LOC_Os09g36580,958.942126,863.5423007,1146.813311,41.86317323,23.63755791,112.4962418
LOC_Os12g09300,326.4195655,351.5005842,228.7183851,11.01662453,1.575837194,2.812406044
LOC_Os01g37950,1315.159328,1607.101229,1373.384106,311.7704743,341.9566711,378.7373472
LOC_Os12g02250,1049.689474,670.892942,984.1333331,161.9443806,121.3394639,111.5587731
LOC_Os10g41260,10767.78235,9128.87575,8996.256481,2950.25205,3581.877942,2474.917319
LOC_Os02g10290,587.8261055,395.4381573,748.9721766,38.55818587,64.60932495,45.93596538
LOC_Os05g44340,448.3189883,285.5942247,370.4593562,15.42327435,3.939592985,18.74937363
LOC_Os03g56900,1183.778839,1196.453912,1151.108492,301.8555122,287.5902879,278.4281983
LOC_Os01g68269,4760.849679,5500.646162,5364.144098,73.81138437,29.15298809,149.0575203
LOC_Os03g41438,361.6349543,503.5921832,552.4676486,0,0,2.812406044
LOC_Os12g40510,451.0278643,371.7794641,507.9051463,30.84654869,37.03217406,49.68584011
LOC_Os01g57570,1890.795491,1750.743295,1936.052809,457.1899181,584.635599,484.6713082
LOC_Os03g22820,373.8248966,317.7024511,366.7010729,0,3.151674388,0
LOC_Os06g03660,828.916075,763.8378081,723.7379886,69.40473456,88.24688286,138.7453648
LOC_Os12g06870,304.748557,329.5317977,209.3900709,4.406649813,11.81877895,8.437218132
LOC_Os12g34054,1989.669468,1578.372816,2265.171049,417.5300698,310.4399272,495.9209324
LOC_Os05g45020,354.8627641,267.0052515,389.2507728,11.01662453,0,8.437218132
LOC_Os07g36800,912.8912329,613.4361158,915.9473357,101.3529457,85.88312707,140.6203022
LOC_Os07g46350,530.9397082,498.5224632,476.7650845,35.25319851,30.72882528,64.68533901
LOC_Os03g06220,428.0024178,997.0449264,403.7470085,26.43989888,17.33420913,47.81090275
LOC_Os05g44570,2834.838799,1644.279175,1993.500854,13.21994944,55.15430179,18.74937363
LOC_Os08g10250,338.6095078,366.7097441,359.1845062,14.32161189,30.72882528,15.93696758
LOC_Os02g48150,537.7118983,557.6691961,393.5459537,18.72826171,7.87918597,40.3111533
LOC_Os05g44210,253.2799118,312.6327312,448.8464084,7.711637173,18.12212773,17.81190494
LOC_Os01g07730,241.0899695,278.8345981,240.5301327,7.711637173,5.515430179,0.937468681
LOC_Os03g06170,391.432591,206.1686119,304.9578468,2.203324907,1.575837194,0.937468681
LOC_Os04g40190,1139.082384,1199.833725,1216.073104,265.5006513,136.3099173,135.9329588
LOC_Os11g07600,264.1154161,275.4547848,556.2259319,0,7.091267373,13.12456154
LOC_Os05g02754,246.5077217,312.6327312,243.7515184,6.60997472,1.575837194,0
LOC_Os12g32360,616.2693041,552.5994762,840.7816692,61.69309739,96.12606883,44.9984967
LOC_Os09g14610,279.0142344,245.036465,511.6634296,11.01662453,18.91004633,8.437218132
LOC_Os03g62270,4874.622474,2617.665409,3045.820185,124.4878572,63.82140636,36.56127857
LOC_Os09g35690,765.2574875,709.7607951,595.9563556,96.94629589,70.91267373,118.1210538
LOC_Os09g35940,755.7764213,615.1260224,524.0120748,96.94629589,54.36638319,71.24761978
LOC_Os02g16540,310.1663091,223.0676785,316.7695944,1.101662453,2.363755791,0.937468681
LOC_Os08g26850,1061.879416,961.5568867,1443.180796,80.42135909,185.1608703,59.9979956
LOC_Os02g43540,288.4953006,250.1061849,250.1942898,7.711637173,9.455023164,14.06203022
LOC_Os07g10630,307.457433,261.9355315,255.563266,1.101662453,0.787918597,2.812406044
LOC_Os05g11780,600.0160478,589.7774226,799.4405527,89.23465872,82.73145268,113.4337104
LOC_Os01g52230,581.0539153,270.3850648,156.7741044,1.101662453,0.787918597,5.624812088
LOC_Os08g10630,574.2817252,459.6546102,640.5188579,31.94821115,15.75837194,59.9979956
LOC_Os03g15270,379.2426487,241.6566517,440.2560465,6.60997472,8.667104567,23.43671703
LOC_Os05g44270,1149.917888,1226.872232,917.0211309,154.2327435,206.4346724,249.3666692
LOC_Os01g67490,931.8533654,630.3351823,706.5572648,122.2845323,100.8535804,134.9954901
LOC_Os12g18410,384.6604008,493.4527433,324.2861611,26.43989888,40.18384845,20.62431099
LOC_Os07g39680,4821.799391,4133.511678,3982.16963,638.9642229,880.1050728,1325.580715
LOC_Os07g01090,345.3816979,424.1665704,368.3117657,1.101662453,0,1.874937363
LOC_Os11g02300,539.0663364,510.3518098,663.0685578,55.08312267,17.33420913,9.374686813
LOC_Os10g08550,5110.294691,4599.925915,4726.846626,1215.133686,1820.879878,1474.638236
LOC_Os10g28970,239.7355315,256.8658116,319.4540825,0,0.787918597,8.437218132
LOC_Os01g04930,666.3835113,785.8065946,743.0663028,77.11637173,127.6428127,54.37318351
LOC_Os03g06520,479.471063,545.8398496,408.579087,39.65984832,40.18384845,11.24962418
LOC_Os03g56790,2175.227478,1892.695454,1761.561083,409.8184326,594.8785407,521.2325868
LOC_Os01g34790,5714.374053,3810.739507,5355.016838,50.67647285,29.15298809,130.3081467
LOC_Os09g37330,310.1663091,130.1228124,332.8765229,4.406649813,1.575837194,4.687343406
LOC_Os04g56100,17030.7038,13953.55925,16924.0867,6684.887767,6173.342207,6333.538411
LOC_Os04g57700,528.2308321,501.9022765,459.0474631,77.11637173,60.66973197,51.56077747
LOC_Os03g03180,1312.450452,1385.723457,1372.310311,172.9610052,174.9179285,340.3011313
LOC_Os05g37470,698.890024,390.3684373,497.7040916,0,0,0
LOC_Os04g42520,3134.169604,3499.796682,3626.20651,547.5262393,1058.174676,830.5972516
LOC_Os04g46860,816.7261327,407.2675039,498.2409892,71.60805947,50.42679021,48.74837143
LOC_Os02g42440,1487.172958,1133.927365,1349.760611,360.2436222,324.622462,274.6783236
LOC_Os09g26460,362.9893923,280.5245047,302.2733587,3.30498736,17.33420913,2.812406044
LOC_Os05g16670,618.9781802,535.7004096,878.3645025,88.13299627,28.36506949,58.12305824
LOC_Os11g43390,411.7491614,263.6254382,412.3373704,1.101662453,0.787918597,0.937468681
LOC_Os03g09220,1534.578289,1002.114646,1094.734242,247.874052,157.5837194,250.3041379
LOC_Os03g55180,246.5077217,429.2362904,272.7439898,2.203324907,13.39461615,0.937468681
LOC_Os04g33590,350.79945,449.5151702,470.3223131,51.77813531,26.7892323,38.43621593
LOC_Os05g18730,331.8373176,273.7648781,223.8863066,4.406649813,12.60669755,14.9994989
LOC_Os12g43810,230.2544653,219.6878651,303.347154,13.21994944,3.939592985,4.687343406
LOC_Os03g30430,2026.239294,1754.123108,1639.148427,228.0441278,485.3578558,322.4892264
LOC_Os10g03850,224.8367132,248.4162783,179.8607019,1.101662453,2.363755791,2.812406044
LOC_Os04g48870,306.102995,148.7117856,281.3343516,2.203324907,0.787918597,2.812406044
LOC_Os02g33110,716.4977184,897.3404338,810.178505,71.60805947,115.0361152,156.5572698
LOC_Os02g13510,1013.119647,812.8451011,1048.561047,76.01470928,41.75968564,154.6823324
LOC_Os03g53230,6475.568226,5382.352696,6230.696853,1790.201487,2260.538455,2328.672204
LOC_Os06g44420,403.6225333,420.7867571,270.0595017,18.72826171,20.48588352,2.812406044
LOC_Os03g53660,348.090574,233.2071184,160.5323877,4.406649813,0,2.812406044
LOC_Os01g59440,1496.654024,1645.969082,1539.822367,152.0294186,367.9579848,288.7403538
LOC_Os08g04620,5530.170481,3756.662494,4020.289361,1351.73983,1498.621171,1194.3351
LOC_Os07g34070,150.3426214,292.3538513,310.326823,1.101662453,2.363755791,8.437218132
LOC_Os12g39860,1969.352897,1872.416574,1999.406728,546.4245769,391.5955427,615.9169236
LOC_Os08g36860,167.9503159,223.0676785,342.0037824,0,2.363755791,6.562280769
LOC_Os08g13920,483.5343771,457.9647035,563.7424985,40.76151077,78.0039411,44.06102802
LOC_Os07g42380,452.3823024,520.4912497,474.617494,56.18478512,67.76099934,32.81140385
LOC_Os01g04390,545.8385265,495.1426499,446.6988179,16.5249368,18.12212773,58.12305824
LOC_Os04g01510,708.3710902,500.2123699,533.1393343,100.2512833,70.12475513,80.62230659
LOC_Os07g07950,415.8124755,351.5005842,317.8433896,35.25319851,34.66841827,18.74937363
LOC_Os01g07780,772.0296777,1135.617272,1036.212402,229.1457903,169.4024984,196.8684231
LOC_Os04g01500,258.6976639,555.9792895,390.8614656,23.13491152,35.45633686,14.06203022
LOC_Os07g26690,1623.971199,1226.872232,1143.055028,231.3491152,346.6841827,300.9274467
LOC_Os01g57560,555.3195927,359.9501175,457.4367702,30.84654869,3.151674388,3.749874725
LOC_Os08g43550,2125.113271,1179.554845,1846.927805,432.9533442,270.2560788,275.6157923
LOC_Os09g37910,1905.69431,1845.378067,1672.972977,547.5262393,630.3348776,519.3576494
LOC_Os04g59040,319.6473753,211.2383319,367.7748681,8.813299627,2.363755791,16.87443626
LOC_Os03g50860,227.5455892,278.8345981,182.0082924,6.60997472,9.455023164,11.24962418
LOC_Os08g42000,1848.807912,2127.592479,2197.521949,640.0658854,534.9967274,715.2886038
LOC_Os01g60020,482.1799391,370.0895574,348.4465539,44.06649813,37.03217406,17.81190494
LOC_Os07g49520,241.0899695,285.5942247,308.7161301,5.508312267,17.33420913,17.81190494
LOC_Os01g59740,834.3338271,549.2196629,564.8162938,90.33632117,92.97439445,119.9959912
LOC_Os01g50160,372.4704585,141.952159,256.1001636,4.406649813,7.091267373,11.24962418
LOC_Os01g13030,1095.740367,1174.485125,1266.004582,336.0070483,194.6158935,235.304639
LOC_Os03g20900,1013.119647,1040.982499,1384.658956,7.711637173,0.787918597,14.06203022
LOC_Os05g48610,323.7106894,196.029172,169.6596472,0,4.727511582,0.937468681
LOC_Os09g28600,257.3432259,204.4787053,220.6649209,3.30498736,9.455023164,0.937468681
LOC_Os04g38320,545.8385265,515.4215298,456.362975,6.60997472,42.54760424,5.624812088
LOC_Os01g03914,285.7864246,365.0198375,234.6242589,16.5249368,8.667104567,0.937468681
LOC_Os06g09450,2917.459519,3057.041139,2506.774977,621.3376237,1019.566665,712.4761978
LOC_Os04g57890,388.7237149,243.3465583,458.5105655,0,0,0
LOC_Os03g29240,609.497114,628.6452757,718.3690124,83.72634645,130.7944871,63.74787033
LOC_Os10g13550,868.1947779,807.7753811,877.8276048,203.8075539,188.3125447,225.9299522
LOC_Os04g11390,3796.489801,4392.067396,5787.756318,196.0959167,40.97176704,95.62180549
LOC_Os07g40620,1064.588292,770.5974347,878.9014001,170.7576803,223.7688815,202.4932352
LOC_Os01g42234,410.3947234,473.1738634,405.3577013,45.16816059,7.87918597,17.81190494
LOC_Os11g32750,585.1172294,534.010503,497.7040916,1.101662453,0,0
LOC_Os06g20370,475.4077489,231.5172117,292.072304,5.508312267,0.787918597,17.81190494
LOC_Os04g55710,9319.888092,7322.365536,5786.682523,2317.897802,1486.014474,2403.669699
LOC_Os02g25780,284.4319865,331.2217044,262.542935,12.11828699,18.12212773,29.06152912
LOC_Os04g46750,1729.617366,1661.178242,1906.52344,471.51153,430.9914726,627.1665478
LOC_Os02g45870,391.432591,588.0875159,477.3019821,70.50639701,73.27642952,47.81090275
LOC_Os01g61900,124.6082989,273.7648781,218.5173304,2.203324907,2.363755791,0.937468681
LOC_Os01g69100,517.3953279,528.940783,412.3373704,81.52302155,77.21602251,58.12305824
LOC_Os03g61970,1978.833963,1657.798429,1528.547517,386.6835211,380.5646824,575.6057703
LOC_Os06g11310,319.6473753,412.3372238,386.0293871,51.77813531,27.57715089,25.31165439
LOC_Os12g34108,5379.827859,5069.719965,3771.705764,1445.381139,1824.031552,1529.948888
LOC_Os06g05120,2111.56889,2183.359398,2298.458701,763.4520802,575.1805758,794.9734417
LOC_Os04g12010,601.3704858,473.1738634,299.5888706,25.33823643,21.27380212,57.18558956
LOC_Os03g14570,1294.842758,1167.725499,1347.076123,121.1828699,282.0748577,274.6783236
LOC_Os01g13320,173.368068,305.8731046,234.6242589,11.01662453,0.787918597,1.874937363
LOC_Os04g56160,14606.25973,13814.9869,13758.00145,6299.305908,6475.11503,6886.644933
LOC_Os01g20120,1227.120856,1125.477832,1148.424004,210.4175286,177.2816843,340.3011313
LOC_Os04g47420,292.5586147,125.0530925,217.9804328,4.406649813,4.727511582,0
LOC_Os03g12290,3012.270181,3220.962084,3216.01673,129.9961695,30.72882528,34.68634121
LOC_Os08g35160,1580.629182,1074.780633,1512.440589,380.0735464,394.7472171,318.7393516
LOC_Os09g21340,274.9509203,300.8033846,321.0647754,13.21994944,32.30466248,16.87443626
LOC_Os02g39850,497.0787574,530.6306897,460.6581559,57.28644757,89.82272006,43.12355934
LOC_Os07g37100,673.1557014,653.9938755,483.2078559,81.52302155,121.3394639,103.1215549
LOC_Os02g46910,246.5077217,321.0822644,317.306492,16.5249368,3.151674388,19.68684231
LOC_Os01g37460,209.9378948,250.1061849,138.5195854,3.30498736,0.787918597,0.937468681
LOC_Os01g10400,199117.2894,163216.2545,175568.2055,74555.00653,87238.34706,78043.33025
LOC_Os08g02120,1902.985434,2012.678826,2451.474522,575.0678006,605.1214825,784.6612862
LOC_Os10g31040,620.3326182,775.6671546,554.0783414,95.84463344,109.520685,43.12355934
LOC_Os02g09490,161.1781257,199.4089853,219.054228,3.30498736,9.455023164,4.687343406
LOC_Os12g05890,211.2923328,351.5005842,204.0210947,0,0,2.812406044
LOC_Os02g32009,564.800659,366.7097441,411.2635751,0,0.787918597,0
LOC_Os03g27190,1465.50195,1373.894111,1223.589671,49.5748104,8.667104567,14.9994989
LOC_Os11g07040,701.5989001,682.7222886,810.7154026,148.7244312,175.7058471,181.8689242
LOC_Os09g31080,517.3953279,375.1592774,449.383306,29.74488624,5.515430179,41.24862198
LOC_Os10g36924,223.4822751,263.6254382,228.1814875,6.60997472,18.91004633,13.12456154
LOC_Os05g28840,300.6852429,469.7940501,322.6754682,38.55818587,21.27380212,43.12355934
LOC_Os01g62870,334.5461937,256.8658116,287.7771231,1.101662453,1.575837194,17.81190494
LOC_Os10g39660,161.1781257,201.0988919,213.6852518,1.101662453,1.575837194,0.937468681
LOC_Os05g04510,2842.965427,2543.309516,3222.459501,1033.359381,949.4419094,1163.398633
LOC_Os01g15270,10133.90535,10507.83958,9819.857427,2347.642688,3272.225933,4315.16834
LOC_Os07g38170,4163.542507,6190.128077,4620.540897,976.0729337,1077.084722,1842.125959
LOC_Os08g09250,10855.82082,8432.634208,9351.682704,3387.612044,4357.97776,3237.079357
LOC_Os12g41200,127.3171749,217.9979585,239.9932351,2.203324907,0,5.624812088
LOC_Os06g46770,88261.95429,74066.91878,74485.41719,33665.70291,38492.97514,29628.69767
LOC_Os11g02640,316.9384993,336.2914243,360.7951991,39.65984832,9.455023164,17.81190494
LOC_Os05g05460,368.4071444,175.7502921,185.2296781,3.30498736,10.24294176,0
LOC_Os06g13210,218.064523,207.8585186,159.9954901,0,2.363755791,0.937468681
LOC_Os04g37430,287.1408626,512.0417165,333.9503182,2.203324907,15.75837194,30.93646648
LOC_Os04g34230,254.6343498,182.5099187,273.817785,3.30498736,3.151674388,15.93696758
LOC_Os04g45970,322.3562514,498.5224632,405.8945989,37.45652341,13.39461615,47.81090275
LOC_Os09g13870,2603.229896,2739.338688,2606.637934,599.3043746,1042.416304,676.8523879
LOC_Os08g10440,303.394119,309.2529179,283.4819421,25.33823643,16.54629054,36.56127857
LOC_Os01g09620,1011.765209,615.1260224,735.5497362,156.4360684,179.6454401,123.7458659
LOC_Os03g26930,265.4698541,231.5172117,288.3140207,0,14.18253475,1.874937363
LOC_Os02g56280,841.1060173,856.7826741,713.0000362,150.9277561,219.04137,130.3081467
LOC_Os03g05270,693.4722719,452.8949835,504.6837606,49.5748104,104.0052548,70.3101511
LOC_Os03g16090,327.7740035,202.7887986,419.3170394,1.101662453,20.48588352,3.749874725
LOC_Os02g01210,337.2550697,317.7024511,521.3275867,0,0,0.937468681
LOC_Os01g44090,157.1148116,202.7887986,184.1558829,0,5.515430179,0.937468681
LOC_Os03g25790,270.8876062,351.5005842,348.4465539,6.60997472,28.36506949,3.749874725
LOC_Os01g04280,782.865182,1034.222873,997.018876,68.30307211,155.2199636,200.6182978
LOC_Os06g40450,423.9391037,381.918904,411.2635751,48.47314795,73.27642952,43.12355934
LOC_Os01g61720,1873.187797,1598.651696,1443.180796,525.4929902,585.4235176,519.3576494
LOC_Os03g44620,1591.464686,1649.348895,1414.188325,429.6483568,290.7419623,514.670306
LOC_Os02g45200,107.0006045,236.5869317,242.1408256,7.711637173,3.151674388,6.562280769
LOC_Os08g16130,234.3177794,135.1925324,188.9879614,3.30498736,1.575837194,8.437218132
LOC_Os07g12340,3391.51283,3575.842482,2627.576941,685.234046,969.1398743,1184.022944
LOC_Os12g35340,1399.134486,1760.882735,2245.842735,13.21994944,3.939592985,38.43621593
LOC_Os05g02890,415.8124755,295.7336646,368.3117657,0,0.787918597,0
LOC_Os05g02520,1477.691892,1610.481042,1333.653682,343.7186854,438.0827399,517.4827121
LOC_Os04g35210,235.6722174,204.4787053,179.3238043,1.101662453,0,1.874937363
LOC_Os01g64630,1767.541631,2556.828769,2498.184615,389.9885085,508.9954137,772.4741934
LOC_Os02g58210,269.5331682,336.2914243,198.6521185,11.01662453,0,12.18709286
LOC_Os12g36910,608.1426759,1027.463246,739.8449171,64.99808475,81.15561549,171.5567687
LOC_Os01g59970,279.0142344,381.918904,262.542935,35.25319851,35.45633686,22.49924835
LOC_Os06g11860,151.6970595,253.4859982,190.0617566,0,7.091267373,7.49974945
LOC_Os08g40610,386.0148389,415.7170371,391.3983633,39.65984832,20.48588352,60.93546428
LOC_Os06g47230,1656.477712,1524.295803,1517.272667,564.0511761,564.937634,439.6728115
LOC_Os12g33946,1251.500741,1037.602686,834.3388978,293.0422126,204.8588352,267.1785742
LOC_Os07g49360,547.1929645,236.5869317,506.8313511,31.94821115,51.2147088,15.93696758
LOC_Os01g67360,239.7355315,321.0822644,432.7394798,16.5249368,24.42547651,1.874937363
LOC_Os01g64100,302.0396809,285.5942247,265.7643207,2.203324907,0,0
LOC_Os01g11414,121.8994228,170.6805722,259.8584469,1.101662453,0.787918597,6.562280769
LOC_Os04g42134,601.3704858,405.5775972,579.3125294,109.0645829,81.94353409,61.87293297
LOC_Os03g31180,288.4953006,378.5390907,292.6092016,37.45652341,16.54629054,36.56127857
LOC_Os03g32270,2150.847593,1610.481042,1453.381851,609.2193367,419.9606122,441.5477489
LOC_Os04g31070,1886.732177,2073.515466,1897.396181,593.7960624,501.9041463,779.9739428
LOC_Os11g41210,153.0514975,130.1228124,176.6393162,4.406649813,3.939592985,1.874937363
LOC_Os01g16890,1688.984225,1394.17299,1635.927041,534.3062899,588.575192,539.9819604
LOC_Os08g28170,365.6982684,231.5172117,387.6400799,0,0,0.937468681
LOC_Os05g27010,307.457433,177.4401988,165.9013639,4.406649813,11.81877895,0.937468681
LOC_Os10g22050,218.064523,155.4714123,269.5226041,1.101662453,7.091267373,13.12456154
LOC_Os04g39900,300.6852429,246.7263716,320.5278777,38.55818587,19.69796492,27.18659176
LOC_Os10g40250,468.6355587,371.7794641,364.5534824,35.25319851,51.2147088,71.24761978
LOC_Os01g20830,3682.717006,3036.762259,3718.016002,1194.202099,1172.422872,633.7288286
LOC_Os04g08370,119.1905467,209.5484252,188.9879614,1.101662453,0,4.687343406
LOC_Os01g02880,120.5449848,199.4089853,148.7206401,2.203324907,0.787918597,3.749874725
LOC_Os01g40550,432.0657319,332.911611,143.8885615,1.101662453,0,0.937468681
LOC_Os01g40590,318.2929373,314.3226378,299.5888706,23.13491152,10.24294176,38.43621593
LOC_Os01g06500,326.4195655,143.6420657,157.311002,2.203324907,0,0.937468681
LOC_Os06g10410,303.394119,175.7502921,373.6807419,0,0,1.874937363
LOC_Os03g55590,3442.981475,3564.013135,3917.741916,1670.120279,1559.290903,1554.323074
LOC_Os06g18000,1399.134486,1512.466456,1344.928532,148.7244312,325.4103806,389.0495027
LOC_Os08g28680,742.232041,642.1645289,781.1860337,158.6393933,148.1286962,208.1180472
