,Distance,Treatment,time,mean,se
20838,15.057,0 min,60 min,40.076875,3.556479105
20839,15.172,0 min,60 min,40.1687,3.640776965
20840,15.287,0 min,60 min,39.992825,3.541403344
20841,15.402,0 min,60 min,40.196875,3.66670008
20842,15.517,0 min,60 min,40.165825,3.615621423
20843,15.632,0 min,60 min,40.2443,3.695002232
20844,15.747,0 min,60 min,40.383125,3.777103272
20845,15.862,0 min,60 min,40.270525,3.689964012
20846,15.977,0 min,60 min,40.491025,3.804903289
20847,16.092,0 min,60 min,40.373675,3.675900812
20848,16.207,0 min,60 min,40.464025,3.678323551
20849,16.322,0 min,60 min,40.502825,3.637758181
20850,16.437,0 min,60 min,40.31075,3.44685929
20851,16.552,0 min,60 min,40.414675,3.465664552
20852,16.667,0 min,60 min,40.250725,3.298494282
20853,16.782,0 min,60 min,40.3435,3.282798599
20854,16.897,0 min,60 min,40.361775,3.216654334
20855,17.011,0 min,60 min,40.250925,3.07884535
20856,17.126,0 min,60 min,40.325175,3.167350571
20857,17.241,0 min,60 min,40.037475,3.043573429
20858,17.356,0 min,60 min,40.010475,3.119426895
20859,17.471,0 min,60 min,39.88455,3.113814013
20860,17.586,0 min,60 min,39.804825,3.043513606
20861,17.701,0 min,60 min,39.94435,3.140441052
20862,17.816,0 min,60 min,39.763775,2.923462489
20863,17.931,0 min,60 min,39.91415,3.007145397
20864,18.046,0 min,60 min,39.8065,2.950892058
20865,18.161,0 min,60 min,39.71965,2.86973731
20866,18.276,0 min,60 min,39.804125,2.928337549
20867,18.391,0 min,60 min,39.692775,2.748533538
20868,18.506,0 min,60 min,39.86565,2.835264275
20869,18.621,0 min,60 min,39.816325,2.754722726
20870,18.736,0 min,60 min,39.78975,2.772513616
20871,18.851,0 min,60 min,39.840825,2.877399734
20872,18.966,0 min,60 min,39.663225,2.750102678
20873,19.08,0 min,60 min,39.8304,2.901158155
20874,19.195,0 min,60 min,39.756225,2.767505956
20875,19.31,0 min,60 min,39.75915,2.775419394
20876,19.425,0 min,60 min,39.7592,2.817257109
20877,19.54,0 min,60 min,39.50445,2.696262913
20878,19.655,0 min,60 min,39.577225,2.854589734
20879,19.77,0 min,60 min,39.330225,2.706634197
20880,19.885,0 min,60 min,39.26505,2.736473458
20881,20,0 min,60 min,39.2276,2.734857666
20882,20.115,0 min,60 min,39.0533,2.630892909
20883,20.23,0 min,60 min,39.1945,2.74264332
20884,20.345,0 min,60 min,38.9999,2.594785255
20885,20.46,0 min,60 min,39.027375,2.661330059
20886,20.575,0 min,60 min,38.94405,2.618861679
20887,20.69,0 min,60 min,38.71845,2.498756777
20888,20.805,0 min,60 min,38.82815,2.570457188
20889,20.92,0 min,60 min,38.59385,2.342895487
20890,21.034,0 min,60 min,38.66325,2.356657082
20891,21.149,0 min,60 min,38.539025,2.29438215
20892,21.264,0 min,60 min,38.37925,2.229013339
20893,21.379,0 min,60 min,38.459425,2.368523155
20894,21.494,0 min,60 min,38.21035,2.219720719
20895,21.609,0 min,60 min,38.361925,2.343914936
20896,21.724,0 min,60 min,38.324075,2.325713659
20897,21.839,0 min,60 min,38.3136,2.287893733
20898,21.954,0 min,60 min,38.3797,2.378997123
20899,22.069,0 min,60 min,38.1545,2.266884027
20900,22.184,0 min,60 min,38.27175,2.455191963
20901,22.299,0 min,60 min,38.139075,2.432161128
20902,22.414,0 min,60 min,38.127425,2.468349649
20903,22.529,0 min,60 min,38.17565,2.595639587
20904,22.644,0 min,60 min,38.031225,2.478608721
20905,22.759,0 min,60 min,38.189625,2.630113017
20906,22.874,0 min,60 min,38.11415,2.558146484
20907,22.989,0 min,60 min,38.2044,2.607193195
20908,23.103,0 min,60 min,38.25735,2.662103644
20909,23.218,0 min,60 min,38.0766,2.518457844
20910,23.333,0 min,60 min,38.2392,2.675697947
20911,23.448,0 min,60 min,38.164,2.58808867
20912,23.563,0 min,60 min,38.279825,2.681138287
20913,23.678,0 min,60 min,38.3421,2.722156577
20914,23.793,0 min,60 min,38.231875,2.653170612
20915,23.908,0 min,60 min,38.4309,2.836278086
20916,24.023,0 min,60 min,38.3093,2.717379159
20917,24.138,0 min,60 min,38.472975,2.76914941
20918,24.253,0 min,60 min,38.545875,2.717226681
20919,24.368,0 min,60 min,38.44825,2.622195041
20920,24.483,0 min,60 min,38.609775,2.737261818
20921,24.598,0 min,60 min,38.447425,2.596859359
20922,24.713,0 min,60 min,38.624875,2.714444303
20923,24.828,0 min,60 min,38.6684,2.700551703
20924,24.943,0 min,60 min,38.65035,2.661056529
20925,25.057,0 min,60 min,38.8581,2.763336321
20926,25.172,0 min,60 min,38.686025,2.640215344
20927,25.287,0 min,60 min,38.7922,2.754974808
20928,25.402,0 min,60 min,38.67155,2.730982429
20929,25.517,0 min,60 min,38.57935,2.740945167
20930,25.632,0 min,60 min,38.621375,2.832951635
20931,25.747,0 min,60 min,38.3418,2.729039683
20932,25.862,0 min,60 min,38.402625,2.847100216
20933,25.977,0 min,60 min,38.1719,2.766392225
20934,26.092,0 min,60 min,38.117375,2.783251507
20935,26.207,0 min,60 min,38.139275,2.887485165
20936,26.322,0 min,60 min,37.902325,2.765000005
20937,26.437,0 min,60 min,38.105,2.952846566
20938,26.552,0 min,60 min,37.985525,2.88374181
20939,26.667,0 min,60 min,38.0549,2.899736817
20940,26.782,0 min,60 min,38.07495,2.946755974
20941,26.897,0 min,60 min,37.889675,2.823815867
20942,27.011,0 min,60 min,37.944725,2.97465178
20943,27.126,0 min,60 min,37.633125,2.827938317
20944,27.241,0 min,60 min,37.5645,2.842090254
20945,27.356,0 min,60 min,37.449725,2.828517425
20946,27.471,0 min,60 min,37.217875,2.678886222
20947,27.586,0 min,60 min,37.226575,2.813578968
20948,27.701,0 min,60 min,36.9482,2.647660251
20949,27.816,0 min,60 min,36.987725,2.75315238
20950,27.931,0 min,60 min,36.91815,2.736076477
20951,28.046,0 min,60 min,36.756975,2.631504694
20952,28.161,0 min,60 min,36.825025,2.804624517
20953,28.276,0 min,60 min,36.571475,2.633986039
20954,28.391,0 min,60 min,36.607,2.769389065
20955,28.506,0 min,60 min,36.52635,2.763938824
20956,28.621,0 min,60 min,36.404225,2.796882098
20957,28.736,0 min,60 min,36.544225,3.022821801
20958,28.851,0 min,60 min,36.410675,2.938519408
20959,28.966,0 min,60 min,36.59665,3.116937049
20960,29.08,0 min,60 min,36.605475,3.077739959
20961,29.195,0 min,60 min,36.619,3.110928224
20962,29.31,0 min,60 min,36.82635,3.259547937
20963,29.425,0 min,60 min,36.70605,3.16276359
20964,29.54,0 min,60 min,36.899425,3.377575401
20965,29.655,0 min,60 min,36.8004,3.334168361
20966,29.77,0 min,60 min,36.787475,3.395817532
20967,29.885,0 min,60 min,36.857975,3.517463781
20968,30,0 min,60 min,36.630675,3.398710334
20969,30.115,0 min,60 min,36.7411,3.56120026
20970,30.23,0 min,60 min,36.580025,3.477031926
20971,30.345,0 min,60 min,36.640775,3.560269941
20972,30.46,0 min,60 min,36.7151,3.649850523
20973,30.575,0 min,60 min,36.571175,3.549508147
20974,30.69,0 min,60 min,36.748975,3.740733428
20975,30.805,0 min,60 min,36.5724,3.615478359
20976,30.92,0 min,60 min,36.633925,3.692301309
20977,31.034,0 min,60 min,36.551475,3.708310815
20978,31.149,0 min,60 min,36.335175,3.581210517
20979,31.264,0 min,60 min,36.44185,3.752635909
20980,31.379,0 min,60 min,36.206275,3.566757918
20981,31.494,0 min,60 min,36.31125,3.641134849
20982,31.609,0 min,60 min,36.246025,3.62219866
20983,31.724,0 min,60 min,36.10625,3.516396111
20984,31.839,0 min,60 min,36.1644,3.666543138
20985,31.954,0 min,60 min,35.8945,3.510930952
20986,32.069,0 min,60 min,35.8727,3.631087378
20987,32.184,0 min,60 min,35.640275,3.560945566
20988,32.299,0 min,60 min,35.415425,3.473486592
20989,32.414,0 min,60 min,35.351025,3.579165016
20990,32.529,0 min,60 min,35.000175,3.356350076
20991,32.644,0 min,60 min,34.943825,3.466273016
20992,32.759,0 min,60 min,34.656025,3.337090866
20993,32.874,0 min,60 min,34.4586,3.297399546
20994,32.989,0 min,60 min,34.440375,3.420651855
20995,33.103,0 min,60 min,34.140325,3.255544328
20996,33.218,0 min,60 min,34.20825,3.454625611
20997,33.333,0 min,60 min,34.02295,3.386565872
20998,33.448,0 min,60 min,33.9049,3.405447232
20999,33.563,0 min,60 min,33.882325,3.458669032
21000,33.678,0 min,60 min,33.686125,3.318225523
21001,33.793,0 min,60 min,33.818875,3.48085856
21002,33.908,0 min,60 min,33.721025,3.391141514
21003,34.023,0 min,60 min,33.8094,3.478173489
21004,34.138,0 min,60 min,33.925025,3.536128296
21005,34.253,0 min,60 min,33.7709,3.405358375
21006,34.368,0 min,60 min,33.9926,3.581133527
21007,34.483,0 min,60 min,33.921975,3.436053765
21008,34.598,0 min,60 min,34.146875,3.497436007
21009,34.713,0 min,60 min,34.289025,3.482186208
21010,34.828,0 min,60 min,34.22295,3.352418511
21011,34.943,0 min,60 min,34.4447,3.48160134
21012,35.057,0 min,60 min,34.33375,3.294553607
21013,35.172,0 min,60 min,34.531075,3.355766547
21014,35.287,0 min,60 min,34.58765,3.301224188
21015,35.402,0 min,60 min,34.58185,3.186425832
21016,35.517,0 min,60 min,34.796675,3.294413056
21017,35.632,0 min,60 min,34.635225,3.088507639
21018,35.747,0 min,60 min,34.8416,3.189012011
21019,35.862,0 min,60 min,34.802425,3.095185492
21020,35.977,0 min,60 min,34.798925,2.991744021
21021,36.092,0 min,60 min,34.96935,3.082134433
21022,36.207,0 min,60 min,34.79425,2.883214145
21023,36.322,0 min,60 min,34.962125,3.027657023
21024,36.437,0 min,60 min,34.819125,2.943033236
21025,36.552,0 min,60 min,34.75265,2.888733542
21026,36.667,0 min,60 min,34.817175,2.92814086
21027,36.782,0 min,60 min,34.647725,2.699318129
21028,36.897,0 min,60 min,34.818025,2.800057939
21029,37.011,0 min,60 min,34.7306,2.674465138
21030,37.126,0 min,60 min,34.7955,2.712932592
21031,37.241,0 min,60 min,34.9311,2.807471484
21032,37.356,0 min,60 min,34.84895,2.657562958
21033,37.471,0 min,60 min,35.1176,2.850077964
21034,37.586,0 min,60 min,35.045025,2.695645247
21035,37.701,0 min,60 min,35.075275,2.745862875
21036,37.816,0 min,60 min,35.089075,2.790857946
21037,37.931,0 min,60 min,34.926575,2.68586176
21038,38.046,0 min,60 min,35.12095,2.892978321
21039,38.161,0 min,60 min,34.998625,2.765167999
21040,38.276,0 min,60 min,35.1354,2.890501932
21041,38.391,0 min,60 min,35.218325,2.931548919
21042,38.506,0 min,60 min,35.11185,2.845087747
21043,38.621,0 min,60 min,35.3243,3.040207893
21044,38.736,0 min,60 min,35.17895,2.935281417
21045,38.851,0 min,60 min,35.350225,3.097138072
21046,38.966,0 min,60 min,35.422275,3.119046775
21047,39.08,0 min,60 min,35.4549,3.082677689
21048,39.195,0 min,60 min,35.780175,3.243548367
21049,39.31,0 min,60 min,35.731925,3.097366893
21050,39.425,0 min,60 min,36.042825,3.271381143
21051,39.54,0 min,60 min,36.11185,3.267081947
21052,39.655,0 min,60 min,36.2008,3.268326597
21053,39.77,0 min,60 min,36.4909,3.425732702
21054,39.885,0 min,60 min,36.42545,3.304231849
21055,40,0 min,60 min,36.71045,3.488707778
21056,40.115,0 min,60 min,36.677875,3.417090473
21057,40.23,0 min,60 min,36.6891,3.362921913
21058,40.345,0 min,60 min,36.790125,3.388187449
21059,40.46,0 min,60 min,36.6396,3.169689434
21060,40.575,0 min,60 min,36.828625,3.270562102
21061,40.69,0 min,60 min,36.6683,3.13365289
21062,40.805,0 min,60 min,36.710075,3.132948803
21063,40.92,0 min,60 min,36.709525,3.160097362
21064,41.034,0 min,60 min,36.444025,2.960643262
21065,41.149,0 min,60 min,36.5543,3.096137814
21066,41.264,0 min,60 min,36.355925,2.932763766
21067,41.379,0 min,60 min,36.440225,2.940785433
21068,41.494,0 min,60 min,36.513975,2.931570552
21069,41.609,0 min,60 min,36.45405,2.761648682
21070,41.724,0 min,60 min,36.70445,2.888058432
21071,41.839,0 min,60 min,36.560675,2.626991738
21072,41.954,0 min,60 min,36.624025,2.597862726
21073,42.069,0 min,60 min,36.604975,2.547500458
21074,42.184,0 min,60 min,36.471075,2.43333218
21075,42.299,0 min,60 min,36.59975,2.578275262
21076,42.414,0 min,60 min,36.31305,2.362956966
21077,42.529,0 min,60 min,36.29155,2.417007303
21078,42.644,0 min,60 min,36.168775,2.304836989
21079,42.759,0 min,60 min,36.02675,2.182590528
21080,42.874,0 min,60 min,36.1754,2.24624752
21081,42.989,0 min,60 min,35.924575,1.964181308
21082,43.103,0 min,60 min,36.019275,2.002914412
21083,43.218,0 min,60 min,35.922625,1.867828425
21084,43.333,0 min,60 min,35.8548,1.7776401
21085,43.448,0 min,60 min,36.0086,1.845697452
21086,43.563,0 min,60 min,35.784025,1.630520031
21087,43.678,0 min,60 min,35.900275,1.729559914
21088,43.793,0 min,60 min,35.752325,1.623682191
21089,43.908,0 min,60 min,35.70215,1.603518678
21090,44.023,0 min,60 min,35.724175,1.684051567
21091,44.138,0 min,60 min,35.384625,1.562911244
21092,44.253,0 min,60 min,35.448125,1.757469286
21093,44.368,0 min,60 min,35.1708,1.686316377
21094,44.483,0 min,60 min,35.0619,1.742830238
21095,44.598,0 min,60 min,34.919075,1.829433522
21096,44.713,0 min,60 min,34.4927,1.697547408
21097,44.828,0 min,60 min,34.49845,1.914269545
21098,44.943,0 min,60 min,34.142825,1.790277569
21099,45.057,0 min,60 min,34.0839,1.912950157
21100,45.172,0 min,60 min,33.932275,2.042909928
21101,45.287,0 min,60 min,33.561125,1.961301113
21102,45.402,0 min,60 min,33.42145,2.198843836
21103,45.517,0 min,60 min,32.87155,2.054389454
21104,45.632,0 min,60 min,32.6203,2.180203154
21105,45.747,0 min,60 min,32.275875,2.218964753
21106,45.862,0 min,60 min,31.909225,2.157768511
21107,45.977,0 min,60 min,31.845975,2.393898646
21108,46.092,0 min,60 min,31.405475,2.259862835
21109,46.207,0 min,60 min,31.266875,2.494607654
21110,46.322,0 min,60 min,30.93735,2.564091054
21111,46.437,0 min,60 min,30.58095,2.587132382
21112,46.552,0 min,60 min,30.463825,2.866499955
21113,46.667,0 min,60 min,29.938025,2.793976284
21114,46.782,0 min,60 min,29.74635,3.112174748
21115,46.897,0 min,60 min,29.311825,3.185067527
21116,47.011,0 min,60 min,28.88525,3.290134847
21117,47.126,0 min,60 min,28.674175,3.547246906
21118,47.241,0 min,60 min,28.16225,3.4475585
21119,47.356,0 min,60 min,28.049,3.705401298
21120,47.471,0 min,60 min,27.700325,3.689976048
21121,47.586,0 min,60 min,27.434925,3.774831989
21122,47.701,0 min,60 min,27.303125,3.951999555
21123,47.816,0 min,60 min,26.899975,3.847746179
21124,47.931,0 min,60 min,26.946025,4.105114526
21125,48.046,0 min,60 min,26.671475,4.046408385
21126,48.161,0 min,60 min,26.6145,4.159280966
21127,48.276,0 min,60 min,26.5952,4.289549181
21128,48.391,0 min,60 min,26.281225,4.192927551
21129,48.506,0 min,60 min,26.444125,4.44214489
21130,48.621,0 min,60 min,26.21105,4.314091609
21131,48.736,0 min,60 min,26.24115,4.402721255
21132,48.851,0 min,60 min,26.213075,4.452196117
21133,48.966,0 min,60 min,26.004125,4.365165944
21134,49.08,0 min,60 min,26.23435,4.61491258
21135,49.195,0 min,60 min,26.0842,4.517512705
21136,49.31,0 min,60 min,26.296275,4.708034348
21137,49.425,0 min,60 min,26.326475,4.800568949
21138,49.54,0 min,60 min,26.23545,4.793217577
21139,49.655,0 min,60 min,26.452375,5.062478474
21140,49.77,0 min,60 min,26.29555,4.973584166
21141,49.885,0 min,60 min,26.5173,5.217232153
21142,50,0 min,60 min,26.4823,5.261128671
21143,50.115,0 min,60 min,26.4201,5.250276818
21144,50.23,0 min,60 min,26.5858,5.460306924
21145,50.345,0 min,60 min,26.445325,5.304471777
21146,50.46,0 min,60 min,26.6906,5.48517615
21147,50.575,0 min,60 min,26.68285,5.426254641
21148,50.69,0 min,60 min,26.726375,5.418676527
21149,50.805,0 min,60 min,26.860725,5.588745694
21150,50.92,0 min,60 min,26.6725,5.442416836
21151,51.034,0 min,60 min,26.874475,5.683354397
21152,51.149,0 min,60 min,26.8054,5.609209374
21153,51.264,0 min,60 min,26.886175,5.663907182
21154,51.379,0 min,60 min,27.04395,5.796405806
21155,51.494,0 min,60 min,26.9092,5.642813873
21156,51.609,0 min,60 min,27.134325,5.930733145
21157,51.724,0 min,60 min,27.036675,5.846058079
21158,51.839,0 min,60 min,27.134625,5.921945477
21159,51.954,0 min,60 min,27.28085,5.973487253
21160,52.069,0 min,60 min,27.148275,5.797761523
21161,52.184,0 min,60 min,27.366375,6.017681411
21162,52.299,0 min,60 min,27.2631,5.891243624
21163,52.414,0 min,60 min,27.42985,6.062002645
21164,52.529,0 min,60 min,27.581325,6.211219472
21165,52.644,0 min,60 min,27.509775,6.211406695
21166,52.759,0 min,60 min,27.73345,6.498333712
21167,52.874,0 min,60 min,27.57165,6.364695859
21168,52.989,0 min,60 min,27.7544,6.524112477
21169,53.103,0 min,60 min,27.7576,6.51654628
21170,53.218,0 min,60 min,27.573,6.38733467
21171,53.333,0 min,60 min,27.672675,6.533396294
21172,53.448,0 min,60 min,27.336625,6.281923979
21173,53.563,0 min,60 min,27.43985,6.380157414
21174,53.678,0 min,60 min,27.31295,6.256217016
21175,53.793,0 min,60 min,27.146125,6.073413996
21176,53.908,0 min,60 min,27.2196,6.129286132
21177,54.023,0 min,60 min,26.9563,5.879047198
21178,54.138,0 min,60 min,27.176925,6.029081058
21179,54.253,0 min,60 min,27.15285,5.924053994
21180,54.368,0 min,60 min,27.2177,5.89635069
21181,54.483,0 min,60 min,27.452,6.054164448
21182,54.598,0 min,60 min,27.36635,5.915834726
21183,54.713,0 min,60 min,27.64455,6.138566719
21184,54.828,0 min,60 min,27.556375,6.024829828
21185,54.943,0 min,60 min,27.6444,5.986965778
21186,55.057,0 min,60 min,27.74225,6.001573508
21187,55.172,0 min,60 min,27.630675,5.716851831
21188,55.287,0 min,60 min,27.8607,5.781659445
21189,55.402,0 min,60 min,27.733075,5.49006806
21190,55.517,0 min,60 min,27.798325,5.380046056
21191,55.632,0 min,60 min,27.837775,5.294028672
21192,55.747,0 min,60 min,27.712825,5.017868093
21193,55.862,0 min,60 min,27.9349,5.067129223
21194,55.977,0 min,60 min,27.871,4.769596796
21195,56.092,0 min,60 min,28.054,4.705981747
21196,56.207,0 min,60 min,28.189975,4.584314649
21197,56.322,0 min,60 min,28.1511,4.338656334
21198,56.437,0 min,60 min,28.405375,4.396265712
21199,56.552,0 min,60 min,28.242,4.097697733
21200,56.667,0 min,60 min,28.42745,4.078843892
21201,56.782,0 min,60 min,28.504375,3.920097364
21202,56.897,0 min,60 min,28.49945,3.697425496
21203,57.011,0 min,60 min,28.82395,3.710840097
21204,57.126,0 min,60 min,28.682525,3.407095929
21205,57.241,0 min,60 min,28.921825,3.37391264
21206,57.356,0 min,60 min,28.961175,3.194722746
21207,57.471,0 min,60 min,29.031875,3.067034737
21208,57.586,0 min,60 min,29.402225,3.090054953
21209,57.701,0 min,60 min,29.37145,2.894616785
21210,57.816,0 min,60 min,29.802125,2.929935486
21211,57.931,0 min,60 min,29.929975,2.795000407
21212,58.046,0 min,60 min,30.102525,2.684914832
21213,58.161,0 min,60 min,30.4147,2.633945202
21214,58.276,0 min,60 min,30.2958,2.462721754
21215,58.391,0 min,60 min,30.569175,2.430985949
21216,58.506,0 min,60 min,30.354225,2.250333509
21217,58.621,0 min,60 min,30.2778,2.077888513
21218,58.736,0 min,60 min,30.287675,1.915089138
21219,58.851,0 min,60 min,30.079675,1.738230042
21220,58.966,0 min,60 min,30.338475,1.657712418
21221,59.08,0 min,60 min,30.256925,1.593609861
21222,59.195,0 min,60 min,30.48435,1.558393397
21223,59.31,0 min,60 min,30.74755,1.549031533
21224,59.425,0 min,60 min,30.820025,1.610478144
21225,59.54,0 min,60 min,31.24985,1.600590713
21226,59.655,0 min,60 min,31.24245,1.74043639
21227,59.77,0 min,60 min,31.5188,1.751511087
21228,59.885,0 min,60 min,31.6015,1.735519678
21229,60,0 min,60 min,31.44645,1.732067961
21230,60.115,0 min,60 min,31.583175,1.530805298
21231,60.23,0 min,60 min,31.318125,1.60363449
21232,60.345,0 min,60 min,31.353575,1.464122746
21233,60.46,0 min,60 min,31.136825,1.43844054
21234,60.575,0 min,60 min,30.825225,1.447727776
21235,60.69,0 min,60 min,30.817325,1.260756744
21236,60.805,0 min,60 min,30.503175,1.399276641
21237,60.92,0 min,60 min,30.60345,1.261778157
21238,61.034,0 min,60 min,30.51065,1.31246516
21239,61.149,0 min,60 min,30.42195,1.373278338
21240,61.264,0 min,60 min,30.537125,1.322784271
21241,61.379,0 min,60 min,30.3389,1.530391529
21242,61.494,0 min,60 min,30.624875,1.530639459
21243,61.609,0 min,60 min,30.624275,1.689032247
21244,61.724,0 min,60 min,30.640075,1.825580097
21245,61.839,0 min,60 min,30.768275,1.839898941
21246,61.954,0 min,60 min,30.449075,1.950865301
21247,62.069,0 min,60 min,30.552025,1.825725565
21248,62.184,0 min,60 min,30.251925,1.817703165
21249,62.299,0 min,60 min,30.023125,1.749933893
21250,62.414,0 min,60 min,29.901425,1.600973531
21251,62.529,0 min,60 min,29.4805,1.51922626
21252,62.644,0 min,60 min,29.59265,1.276222803
21253,62.759,0 min,60 min,29.3113,1.111842657
21254,62.874,0 min,60 min,29.2678,0.888286533
21255,62.989,0 min,60 min,29.16985,0.699980319
21256,63.103,0 min,60 min,28.829075,0.590469527
21257,63.218,0 min,60 min,28.862525,0.629740104
21258,63.333,0 min,60 min,28.434525,0.65180593
21259,63.448,0 min,60 min,28.314125,0.840718774
21260,63.563,0 min,60 min,28.031225,1.054887175
21261,63.678,0 min,60 min,27.5838,1.234720941
21262,63.793,0 min,60 min,27.449925,1.601209585
21263,63.908,0 min,60 min,26.897825,1.7350556
21264,64.023,0 min,60 min,26.71385,1.966727044
21265,64.138,0 min,60 min,26.298725,2.114878218
21266,64.253,0 min,60 min,25.944175,2.145749784
21267,64.368,0 min,60 min,25.868425,2.401726999
21268,64.483,0 min,60 min,25.460775,2.416317547
21269,64.598,0 min,60 min,25.57065,2.72327792
21270,64.713,0 min,60 min,25.439475,2.875620938
21271,64.828,0 min,60 min,25.37825,2.959377969
21272,64.943,0 min,60 min,25.481425,3.151171636
21273,65.057,0 min,60 min,25.267025,2.994104741
21274,65.172,0 min,60 min,25.438325,3.13255494
21275,65.287,0 min,60 min,25.3064,2.989143437
21276,65.402,0 min,60 min,25.298925,2.891612492
21277,65.517,0 min,60 min,25.5115,2.888299876
21278,65.632,0 min,60 min,25.411125,2.699254916
21279,65.747,0 min,60 min,25.706575,2.794769486
21280,65.862,0 min,60 min,25.6929,2.720034126
21281,65.977,0 min,60 min,25.864,2.740685224
21282,66.092,0 min,60 min,26.0726,2.742330762
21283,66.207,0 min,60 min,25.9431,2.564426154
21284,66.322,0 min,60 min,26.18065,2.597013688
21285,66.437,0 min,60 min,25.93985,2.417272588
21286,66.552,0 min,60 min,25.8851,2.446234239
21287,66.667,0 min,60 min,25.768625,2.445898179
21288,66.782,0 min,60 min,25.422975,2.367565681
21289,66.897,0 min,60 min,25.5995,2.46527754
21290,67.011,0 min,60 min,25.392725,2.363325739
21291,67.126,0 min,60 min,25.56775,2.433792792
21292,67.241,0 min,60 min,25.628425,2.455810875
21293,67.356,0 min,60 min,25.492425,2.460140836
21294,67.471,0 min,60 min,25.763025,2.629373463
21295,67.586,0 min,60 min,25.6003,2.583336545
21296,67.701,0 min,60 min,25.839375,2.718429787
21297,67.816,0 min,60 min,25.84625,2.726608825
21298,67.931,0 min,60 min,25.819275,2.689690722
21299,68.046,0 min,60 min,26.09145,2.847047158
21300,68.161,0 min,60 min,25.872725,2.715197055
21301,68.276,0 min,60 min,26.117675,2.875653646
21302,68.391,0 min,60 min,26.0563,2.837884685
21303,68.506,0 min,60 min,26.03215,2.802838922
21304,68.621,0 min,60 min,26.19615,2.996668713
21305,68.736,0 min,60 min,25.99145,2.929260991
21306,68.851,0 min,60 min,26.30545,3.235978215
21307,68.966,0 min,60 min,26.30985,3.298395693
21308,69.08,0 min,60 min,26.436975,3.426127129
21309,69.195,0 min,60 min,26.616875,3.676232827
21310,69.31,0 min,60 min,26.4876,3.58552612
21311,69.425,0 min,60 min,26.6945,3.793837576
21312,69.54,0 min,60 min,26.50535,3.560032253
21313,69.655,0 min,60 min,26.513,3.464950261
21314,69.77,0 min,60 min,26.534875,3.410037331
21315,69.885,0 min,60 min,26.346425,3.10226209
21316,70,0 min,60 min,26.728275,3.309935099
21317,70.115,0 min,60 min,26.755075,3.165106944
21318,70.23,0 min,60 min,27.07715,3.337896962
21319,70.345,0 min,60 min,27.393625,3.485050121
21320,70.46,0 min,60 min,27.4802,3.430366975
21321,70.575,0 min,60 min,27.99785,3.738480637
21322,70.69,0 min,60 min,28.089,3.569380972
21323,70.805,0 min,60 min,28.493725,3.696299835
21324,70.92,0 min,60 min,28.758,3.636609256
21325,71.034,0 min,60 min,28.845675,3.409045036
21326,71.149,0 min,60 min,29.2495,3.481534621
21327,71.264,0 min,60 min,29.176525,3.147373146
21328,71.379,0 min,60 min,29.40075,3.222795026
21329,71.494,0 min,60 min,29.297,3.092133809
21330,71.609,0 min,60 min,29.125225,2.949348565
21331,71.724,0 min,60 min,29.214675,3.109086574
21332,71.839,0 min,60 min,28.77175,2.83469917
21333,71.954,0 min,60 min,28.845725,3.018305784
21334,72.069,0 min,60 min,28.616175,2.939729809
21335,72.184,0 min,60 min,28.4167,2.874147023
21336,72.299,0 min,60 min,28.355825,2.934423164
21337,72.414,0 min,60 min,27.808575,2.630965502
21338,72.529,0 min,60 min,27.718575,2.670690943
21339,72.644,0 min,60 min,27.327525,2.393822849
21340,72.759,0 min,60 min,27.20315,2.255293663
21341,72.874,0 min,60 min,27.2407,2.244758175
21342,72.989,0 min,60 min,26.92615,2.003086846
21343,73.103,0 min,60 min,27.09155,2.160429865
21344,73.218,0 min,60 min,26.81645,1.992154312
21345,73.333,0 min,60 min,26.87395,1.99262452
21346,73.448,0 min,60 min,26.990125,2.017655614
21347,73.563,0 min,60 min,26.91245,1.78079161
21348,73.678,0 min,60 min,27.350275,1.940879396
21349,73.793,0 min,60 min,27.404475,1.751728251
21350,73.908,0 min,60 min,27.75575,1.831096379
21351,74.023,0 min,60 min,27.932675,1.907981545
21352,74.138,0 min,60 min,27.8686,1.778320748
21353,74.253,0 min,60 min,28.098125,1.910395074
21354,74.368,0 min,60 min,27.889725,1.662985253
21355,74.483,0 min,60 min,28.055675,1.658062471
21356,74.598,0 min,60 min,28.046875,1.592340167
21357,74.713,0 min,60 min,27.88895,1.563292128
21358,74.828,0 min,60 min,28.052775,1.735388522
21359,74.943,0 min,60 min,27.756025,1.689522785
21360,75.057,0 min,60 min,27.88985,1.790886921
21361,75.172,0 min,60 min,27.8052,1.754939878
21362,75.287,0 min,60 min,27.64395,1.707377538
21363,75.402,0 min,60 min,27.798,1.778449087
21364,75.517,0 min,60 min,27.52045,1.597602204
21365,75.632,0 min,60 min,27.7491,1.626051359
21366,75.747,0 min,60 min,27.67565,1.450668674
21367,75.862,0 min,60 min,27.644275,1.303294621
21368,75.977,0 min,60 min,27.830925,1.298361517
21369,76.092,0 min,60 min,27.615825,1.074574618
21370,76.207,0 min,60 min,27.7977,1.12022696
21371,76.322,0 min,60 min,27.534675,0.994504079
21372,76.437,0 min,60 min,27.353825,1.033075307
21373,76.552,0 min,60 min,27.19725,1.169554002
21374,76.667,0 min,60 min,26.627025,1.354335505
21375,76.782,0 min,60 min,26.611925,1.529978582
