GENEID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,log10padj
LOC_Os03g20420,32.26958455,0.632863275,0.746426818,0.848058797,0.396405226,0.559497053,0.252202197
LOC_Os03g20470,391.5750688,0.44828605,0.257032798,1.744083488,0.081144533,0.167945596,0.774831379
LOC_Os03g20520,302.8564874,0.187240681,0.339451269,0.551595925,0.581225229,0.718190828,0.143760145
LOC_Os03g20560,57.98499613,1.229657122,0.600635264,2.046570104,0.040700313,0.095179094,1.021458435
LOC_Os03g20570,17.56277684,1.375047756,0.94621168,1.452557727,0.14634659,0.268717613,0.570703866
LOC_Os03g20600,10.46903274,0.288159223,1.131835216,0.254161129,0.799371079,0.882234766,0.054415832
LOC_Os03g20630,716.3824188,-0.012321655,0.214995302,-0.057312167,0.954296529,0.976576067,0.010293923
LOC_Os03g20670,145.7494187,0.392082083,0.47399817,0.827143123,0.408155945,0.570668267,0.243616277
LOC_Os03g20750,253.5052833,-0.525538247,0.29852527,-1.760420668,0.078336508,0.163250336,0.787145917
LOC_Os03g20790,32.92029779,0.881316536,0.754488436,1.167968349,0.242819532,0.394365585,0.404100991
LOC_Os03g20840,30.17082485,1.602485374,0.923876648,1.733305228,0.083041432,0.171263431,0.766335361
LOC_Os03g20860,57.13777658,1.204844731,0.60040872,2.006031534,0.044852884,0.103187862,0.986371385
LOC_Os03g20980,1504.463696,0.226277998,0.179270273,1.262219611,0.206869774,0.348907049,0.457290257
LOC_Os03g21020,99.57793699,-0.418943228,0.565697621,-0.74037905,0.459070027,0.616849624,0.209820696
LOC_Os03g21060,31.98188932,1.065385245,0.919947481,1.158492692,0.246663032,0.398960785,0.39906979
LOC_Os03g21120,77.02922346,0.205059518,0.522342648,0.392550055,0.694651834,0.808177754,0.092493108
LOC_Os03g21210,102.2730992,-0.467194667,0.594151603,-0.786509245,0.431569205,0.592184602,0.227542889
LOC_Os03g21230,65.18048778,-0.427704768,0.615966068,-0.694465425,0.487390376,0.640418576,0.193536079
LOC_Os03g21240,253.5138391,0.442845493,0.320773489,1.380559908,0.167414318,0.298080075,0.525667053
LOC_Os03g21250,61.97478493,0.24027799,0.700152605,0.343210236,0.731440305,0.835713328,0.077942672
LOC_Os03g21270,234.7938607,-0.575827685,0.346070534,-1.663846503,0.096143108,0.192972953,0.714503558
LOC_Os03g21380,284.5609074,0.664752095,0.328347759,2.024486321,0.042920138,0.099293045,1.003081171
LOC_Os03g21390,47.89180915,-0.682595029,0.638585424,-1.068367063,0.285354968,0.443654643,0.352954969
LOC_Os03g21460,741.9172093,-0.07740019,0.202755525,-0.381741444,0.702653156,0.813848819,0.089456262
LOC_Os03g21510,16.00676529,1.028520175,1.183238794,0.86975468,0.384434483,0.547412997,0.261684895
LOC_Os03g21520,89.30679879,0.327558986,0.647446172,0.506035173,0.612831958,0.743984238,0.128436265
LOC_Os03g21540,302.1085732,-0.427725258,0.31798839,-1.345038545,0.178612788,0.313933969,0.503161689
LOC_Os03g21550,688.3521345,0.321087749,0.230363806,1.393833214,0.163367976,0.292198053,0.534322683
LOC_Os03g21620,17.85184491,-1.008875512,1.040471804,-0.966551365,0.333768358,0.495301667,0.305130211
LOC_Os03g21640,542.3961778,-0.11965283,0.298338105,-0.401073574,0.688365956,0.803749105,0.094879498
LOC_Os03g21664,23.41389654,-1.444685851,0.990336308,-1.453476459,0.146091511,0.268374506,0.571258741
LOC_Os03g21680,130.1549045,-0.032110035,0.452951624,-0.070890849,0.943484626,0.970774951,0.012881438
LOC_Os03g21690,429.8188532,0.360003395,0.248066372,1.451243128,0.146712171,0.26932603,0.569721671
LOC_Os03g21720,657.2358508,-0.253625678,0.210331055,-1.205839977,0.227879198,0.376236182,0.424539441
LOC_Os03g21740,89.93012512,-1.18982066,0.530884365,-2.240805689,0.025038664,0.063132258,1.199748679
LOC_Os03g21800,11.2135447,0.137859838,1.182486059,0.116516519,0.907243195,0.947589202,0.023379897
LOC_Os03g21810,258.4438496,-0.215116911,0.337361391,-0.637628076,0.523715815,0.671927604,0.172677517
LOC_Os03g21830,290.3780865,0.085416514,0.317562329,0.268968988,0.787953547,0.873739484,0.058618038
LOC_Os03g21850,17.02460916,-0.668578473,0.988601001,-0.675936029,0.499081261,0.65028645,0.186895295
LOC_Os03g21914,41.20780626,-0.017942734,0.720421715,-0.024904428,0.980131195,0.990135744,0.004305261
LOC_Os03g21940,2546.584205,0.159753381,0.156135957,1.023166923,0.306228929,0.466036599,0.331579976
LOC_Os03g21950,20.64364865,1.933348324,0.927637724,2.0787072,0.037644271,0.088939733,1.050904178
LOC_Os03g21964,47.5180541,-0.419130878,0.653991726,-0.640956901,0.521550685,0.670021713,0.173911123
LOC_Os03g21990,175.6710018,-0.149089204,0.348356953,-0.427970181,0.66867283,0.788582781,0.10315271
LOC_Os03g21999,30.94036944,-0.558468682,0.954305781,-0.584332176,0.558996848,0.70018104,0.154789654
LOC_Os03g22040,15.0438406,1.096948121,1.181257439,0.927764654,0.353529662,0.516205138,0.287177677
LOC_Os03g22050,8865.237447,0.1630816,0.141532964,1.152250445,0.249218174,0.401768853,0.396023735
LOC_Os03g22060,33.93045902,0.897697993,0.829824516,1.081871785,0.279309503,0.436509519,0.360006281
LOC_Os03g22120,2001.558506,0.224952093,0.174646672,1.28803914,0.197732339,0.338061287,0.471004559
LOC_Os03g22180,590.7441577,0.13172658,0.281296753,0.468273226,0.639589212,0.765250597,0.116196323
LOC_Os03g22190,53.12467451,1.033981453,0.648857244,1.593575406,0.111031167,0.216772511,0.663995792
LOC_Os03g22259,58.33087739,-1.139588558,0.580600989,-1.961638121,0.049804631,0.112394331,0.949255594
LOC_Os03g22320,209.9219608,-0.283775934,0.345933726,-0.820294578,0.412048197,0.574160137,0.240966963
LOC_Os03g22340,730.9743407,-0.31665176,0.217542279,-1.4555814,0.145508373,0.26761568,0.572488445
LOC_Os03g22350,40.46265538,-0.051815313,0.672974779,-0.076987563,0.938633439,0.967531494,0.014334889
LOC_Os03g22380,2120.511759,-0.138416618,0.170902572,-0.809916455,0.417988194,0.580074276,0.236516393
LOC_Os03g22400,260.2147127,-0.636715161,0.309785744,-2.055278121,0.039852149,0.093403846,1.029635241
LOC_Os03g22420,418.3397631,-0.410722394,0.262489081,-1.56472903,0.117646459,0.227095765,0.643790965
LOC_Os03g22450,19.7839932,0.327864865,0.909667761,0.360346365,0.718588131,0.825982676,0.083029062
LOC_Os03g22510,62.13946009,1.458070002,0.715516254,2.037338315,0.041616151,0.096880813,1.013762225
LOC_Os03g22540,178.0068752,0.31203121,0.366680783,0.850949557,0.394797374,0.558070215,0.253311156
LOC_Os03g22560,74.1644584,-0.110595572,0.53236939,-0.207742247,0.835430229,0.904743287,0.043474631
LOC_Os03g22570,195.9924781,0.410271911,0.412544568,0.994519808,0.319969867,0.479853196,0.318891608
LOC_Os03g22580,366.8504514,0.053175543,0.329863728,0.161204738,0.87193215,0.926012304,0.033383243
LOC_Os03g22610,12.02631633,0.883223397,1.163808796,0.758622494,0.448078413,0.607213392,0.216658659
LOC_Os03g22690,355.5091324,-0.023505261,0.284269029,-0.082687769,0.934099811,0.96430936,0.015783618
LOC_Os03g22700,24.06346247,1.106041156,1.032136508,1.070773917,0.284271098,0.442505687,0.354081143
LOC_Os03g22720,722.8064342,0.213719016,0.208848635,1.023323686,0.306154828,0.466036599,0.331579976
LOC_Os03g22770,215.3884161,0.021498143,0.360314262,0.059665452,0.952422088,0.975609555,0.010723955
LOC_Os03g22790,30.8566324,-0.299416071,0.768290952,-0.389506714,0.696901345,0.80980945,0.09161716
LOC_Os03g22800,48.28342849,0.16650132,0.629267202,0.264591871,0.791323883,0.876550234,0.05722319
LOC_Os03g22830,216.4780317,0.531636503,0.374283253,1.420412332,0.155487675,0.281776353,0.550095457
LOC_Os03g22870,91.06249453,-0.175469198,0.459315774,-0.382028892,0.702439935,0.813721644,0.089524132
LOC_Os03g22890,1429.200812,0.524502103,0.16952017,3.094035019,0.001974542,0.006776748,2.168978665
LOC_Os03g22900,732.0211882,0.229614471,0.223860092,1.025702744,0.305031721,0.464934052,0.332608645
LOC_Os03g22950,157.888464,0.33168987,0.445631338,0.744341507,0.456669896,0.61441155,0.211540629
LOC_Os03g23020,168.0477942,0.090969918,0.40806528,0.222919892,0.823597854,0.897590476,0.046921764
LOC_Os03g23030,86.48397403,-0.88291443,0.50918169,-1.733431696,0.083018968,0.171239544,0.766395937
LOC_Os03g23935,254.9564266,-0.423411275,0.359635531,-1.177265003,0.239089751,0.389473739,0.40952182
LOC_Os03g23950,1124.617131,-0.194671115,0.188796105,-1.031118496,0.302485255,0.462126988,0.335238668
LOC_Os03g23960,10.33228863,1.876756442,1.364083123,1.396730145,0.162494735,0.291052221,0.536029082
LOC_Os03g23970,53.43293901,1.004348689,0.775170539,1.295664144,0.19509122,0.334709489,0.475331975
LOC_Os03g24040,12.86524731,-1.162188426,1.278495436,-0.91289146,0.36129963,0.524049311,0.280627846
LOC_Os03g24060,56.38395444,0.907781384,0.613161553,1.480644769,0.138701259,0.258472319,0.587585961
LOC_Os03g24180,214.3828991,-0.654157049,0.339203374,-1.928414211,0.053803626,0.119871705,0.921283318
LOC_Os03g24184,71.07758147,-0.203205589,0.519091947,-0.391437399,0.695473953,0.808883004,0.09211429
LOC_Os03g24339,179.1900519,-0.330053423,0.373505399,-0.88365016,0.376885093,0.539715538,0.267835079
LOC_Os03g24380,1520.880112,0.397794182,0.191263161,2.079822,0.037541862,0.08872916,1.05193363
LOC_Os03g24450,283.8595237,0.473439096,0.294779464,1.606087047,0.108254785,0.212566939,0.672504282
LOC_Os03g24490,10.83222686,1.758541764,1.146784882,1.534380548,0.12493606,0.238042601,0.623345313
LOC_Os03g24520,133.3508753,0.322351898,0.426506946,0.755820616,0.449756755,0.608142398,0.215994718
LOC_Os03g24580,457.2603519,0.195095991,0.273237722,0.714007188,0.475222734,0.630425303,0.200366364
LOC_Os03g24600,220.7755991,0.50464633,0.364520377,1.384449994,0.16622071,0.29641268,0.528103222
LOC_Os03g24620,23.23819999,0.406735842,1.056386134,0.385338903,0.699986342,0.812015119,0.090435885
LOC_Os03g24870,33.98660552,-0.142752903,0.772747317,-0.184646737,0.853506125,0.914957944,0.038598868
LOC_Os03g24890,392.3757509,-0.249161719,0.254944597,-0.97731188,0.328414774,0.489063583,0.310634675
LOC_Os03g24900,102.8573893,0.086891236,0.518710122,0.167507066,0.866971088,0.922673951,0.03495174
LOC_Os03g24950,526.3815943,0.448039616,0.278623642,1.608042185,0.10782594,0.211881742,0.673906464
LOC_Os03g25070,723.7714928,0.219582655,0.20387166,1.07706305,0.281452099,0.439247271,0.357290928
LOC_Os03g25110,25.57517491,0.588412674,0.827868181,0.710654399,0.477298424,0.632383569,0.199019422
LOC_Os03g25140,80.55007313,-0.002642941,0.629559816,-0.004200729,0.996648313,0.99849562,0.000653836
LOC_Os03g25150,20.15122851,0.940750869,1.003151143,0.937005186,0.34875589,0.51175939,0.29093418
LOC_Os03g25390,453.3160161,-0.024109226,0.26369888,-0.091428921,0.927151782,0.960161925,0.01765552
LOC_Os03g25400,110.1862016,0.918148248,0.425980275,2.155205266,0.031145775,0.075844927,1.120073465
LOC_Os03g25430,57.49607281,-0.075478675,0.770828949,-0.097867013,0.922037894,0.957464427,0.018877353
LOC_Os03g25440,20.99897623,0.534099956,1.002068286,0.533368341,0.593778629,0.728383263,0.137640042
LOC_Os03g25490,10.41757853,0.344706601,1.193419211,0.288136403,0.773242328,0.864063434,0.063454373
LOC_Os03g25500,21.67294781,1.156399347,1.065794347,1.085886502,0.27752921,0.43426172,0.362248452
LOC_Os03g25600,46.30934371,0.023552799,0.742870768,0.03170045,0.974710936,0.987958215,0.005261423
LOC_Os03g25720,191.9730036,-0.444360023,0.373525706,-1.189671385,0.234175577,0.383732883,0.415970984
LOC_Os03g25770,115.0135574,0.666896593,0.538798064,1.237721826,0.215819223,0.360791597,0.442743586
LOC_Os03g25940,1373.962725,-0.543118549,0.197454537,-2.750602727,0.005948574,0.018116812,1.741918214
LOC_Os03g25945,11.30911784,-0.936062183,1.179338483,-0.789862725,0.429607942,0.590762643,0.228586975
LOC_Os03g25970,223.0648044,0.001610281,0.413547073,0.003892265,0.99689443,0.998495786,0.000653764
LOC_Os03g25980,92.16700179,-0.21017772,0.630967801,-0.333173663,0.739003197,0.840667557,0.075375713
LOC_Os03g26000,47.01189739,-0.659679765,0.684062925,-0.964651906,0.334719192,0.496128673,0.304405673
LOC_Os03g26030,75.16981786,0.812845627,0.58391767,1.392217508,0.163856543,0.292872167,0.5333219
LOC_Os03g26044,133.0363942,-0.958032372,0.493314828,-1.941377771,0.052212472,0.116906014,0.932163146
LOC_Os03g26080,150.2184172,0.413890627,0.39546616,1.046630173,0.29527018,0.454501766,0.342464425
LOC_Os03g26090,90.22888061,0.42231087,0.556751518,0.758552624,0.448120222,0.607217757,0.216655537
LOC_Os03g26200,101.1484701,1.008979765,0.555681298,1.815340687,0.06947157,0.147930261,0.829942978
LOC_Os03g26210,314.6252342,0.026517043,0.282366592,0.093910217,0.925180478,0.958894374,0.018229229
LOC_Os03g26229,18.25341642,0.228852336,0.995378508,0.229616633,0.818389681,0.894815176,0.048266659
LOC_Os03g26450,116.6783519,-0.294753911,0.541215228,-0.544634191,0.586005135,0.722395362,0.141225051
LOC_Os03g26460,409.3895986,0.493370634,0.249599875,1.976648206,0.048081409,0.109194552,0.961799028
LOC_Os03g26630,2882.313037,-0.416980274,0.150901258,-2.763264074,0.005722645,0.017519754,1.756471993
LOC_Os03g26791,203.8264315,-0.14158551,0.353215623,-0.400830276,0.688545087,0.803885554,0.094805776
LOC_Os03g26820,1815.307583,-0.562657669,0.185109447,-3.039593912,0.002368973,0.007989319,2.097490217
LOC_Os03g26860,267.0932305,-0.798340935,0.395518622,-2.018380296,0.04355167,0.100532357,0.997694135
LOC_Os03g26870,80.1133292,-1.248435873,0.648793333,-1.92306398,0.054472015,0.121086542,0.916904122
LOC_Os03g26960,707.3758296,0.508922663,0.23523709,2.163462334,0.030505638,0.074618062,1.127156037
LOC_Os03g26970,292.3315135,0.016843557,0.322596294,0.052210656,0.958360842,0.978825613,0.009294675
LOC_Os03g27003,134.6289355,0.494793931,0.494744645,1.000187959,0.317219555,0.477361281,0.321152809
LOC_Os03g27019,1241.257864,0.340844731,0.208972201,1.631061417,0.102877361,0.204146047,0.690059025
LOC_Os03g27040,12.28406529,-2.031030048,1.122999545,-1.790659069,0.073348022,0.154698361,0.810514288
LOC_Os03g27110,12.43262388,-0.525441536,1.337616173,-0.392995093,0.694323106,0.807947082,0.092617083
LOC_Os03g27230,44.03091066,0.311447302,0.697826152,0.446469107,0.655258423,0.777832656,0.109113828
LOC_Os03g27250,175.563399,-0.549371599,0.395462484,-1.389246498,0.164757807,0.294249103,0.531284852
LOC_Os03g27280,158.3750529,-0.769991514,0.37960517,-2.028211018,0.042538716,0.098526528,1.00644682
LOC_Os03g27290,118.6817519,0.84807577,0.426497537,1.988332232,0.046774958,0.106805834,0.971405026
LOC_Os03g27320,69.82580206,0.132841316,0.632902534,0.209818389,0.83380942,0.903887092,0.043885815
LOC_Os03g27350,80.63090092,0.654775179,0.558778794,1.171695079,0.2413195,0.392455937,0.406209097
LOC_Os03g27390,1412.221255,-0.528131032,0.190068782,-2.778629494,0.005458875,0.016816926,1.774253391
LOC_Os03g27450,436.0286336,0.224424033,0.318770184,0.704021918,0.481419124,0.635644515,0.196785696
LOC_Os03g27460,319.3051674,-0.557315047,0.310171534,-1.796772611,0.072371726,0.153070092,0.815109657
LOC_Os03g27590,50.66744508,1.085747699,0.665446245,1.631336385,0.10281936,0.204056684,0.690249175
LOC_Os03g27610,25.15825445,-0.035194974,0.89551667,-0.039315749,0.968638651,0.984339542,0.006855068
LOC_Os03g27760,23.38710781,-0.068872554,1.060016589,-0.064942805,0.948219539,0.973324152,0.0117425
LOC_Os03g27780,15.96083944,-0.085428897,1.021513642,-0.083688601,0.93330402,0.964007719,0.015919489
LOC_Os03g27820,1023.262228,-0.184406011,0.180741392,-1.020276223,0.307597476,0.467667042,0.330063235
LOC_Os03g27840,350.4174232,0.238997909,0.284029735,0.841453845,0.400093731,0.563137295,0.24938571
LOC_Os03g27880,14.38389842,-0.571378284,1.112306444,-0.514513961,0.606892702,0.739054601,0.131323475
LOC_Os03g27930,67.31021126,-0.133390847,0.703191933,-0.189611026,0.849613946,0.912896635,0.039578394
LOC_Os03g27950,38.04739051,-0.658666319,0.73675841,-0.894003758,0.371319881,0.534005633,0.272454161
LOC_Os03g28080,38.36535429,0.046810254,0.699397932,0.066914979,0.946649388,0.972227827,0.012231953
LOC_Os03g28140,54.21512644,0.562721604,0.726341763,0.77491286,0.438391153,0.597947749,0.223336765
LOC_Os03g28250,33.22996822,1.670938291,0.976345265,1.711366829,0.087013417,0.177879415,0.749874308
LOC_Os03g28300,368.0219834,-0.41380932,0.273126829,-1.515059288,0.129757391,0.245195932,0.610486739
LOC_Os03g28310,376.0253867,-0.480029386,0.266252003,-1.80290906,0.071402498,0.151365985,0.819971709
LOC_Os03g28410,29.8064121,2.022160502,0.884640619,2.28142803,0.022523131,0.057564396,1.239846045
LOC_Os03g28940,1288.350427,-0.021227705,0.222950504,-0.095213723,0.92414507,0.958372666,0.018465582
LOC_Os03g29170,196.8647424,0.071324797,0.3648166,0.195514153,0.844990459,0.910052006,0.040933789
LOC_Os03g29180,144.6624255,-0.378759828,0.409319433,-0.925329406,0.354794587,0.517571857,0.286029346
LOC_Os03g29260,431.6199622,0.667970394,0.330951881,2.018290007,0.043561067,0.1005393,0.997664142
LOC_Os03g29340,19.6299377,0.0624205,1.103593134,0.056582322,0.954877917,0.976916904,0.010142375
LOC_Os03g29350,762.0250492,0.158159352,0.240601733,0.657348408,0.510956917,0.661001155,0.179797782
LOC_Os03g29410,31.00346542,1.856245206,0.881109579,2.103586898,0.035414498,0.084475146,1.073271049
LOC_Os03g29470,445.676717,0.498702571,0.27413933,1.819169344,0.068885598,0.146921086,0.832915869
LOC_Os03g29540,1076.736224,0.099881918,0.207006208,0.482508134,0.629445021,0.757767665,0.12046393
LOC_Os03g29680,502.9174391,-0.164758151,0.263101954,-0.626208765,0.531178019,0.678359193,0.168540285
LOC_Os03g29750,343.7806601,-0.483571811,0.269692915,-1.793030052,0.072968119,0.154000311,0.812478402
LOC_Os03g29760,154.6280721,0.121834339,0.394633232,0.308722794,0.757532403,0.852695633,0.069205961
LOC_Os03g29770,4780.073526,-0.027225182,0.155759696,-0.174790689,0.861244105,0.919065322,0.036653621
LOC_Os03g29830,114.1315574,0.181087006,0.471260307,0.384263473,0.700783178,0.812600461,0.090122935
LOC_Os03g29910,277.2858068,0.425451113,0.296176543,1.436484658,0.150864479,0.275246776,0.56027776
LOC_Os03g29960,126.7059082,0.277296558,0.431200396,0.643066201,0.520181145,0.668847422,0.174672942
LOC_Os03g30000,73.86096122,-0.160101388,0.561049536,-0.285313865,0.775403691,0.865925235,0.062519604
LOC_Os03g30260,69.79861542,0.035034835,0.588294001,0.059540042,0.952521973,0.975648361,0.010706681
LOC_Os03g30300,49.48969735,0.884270659,0.784192574,1.127413566,0.259567666,0.413919416,0.383084202
LOC_Os03g30460,178.1713326,0.675339053,0.40589039,1.663771124,0.096158177,0.192978583,0.714490887
LOC_Os03g30550,399.6784191,-0.374002778,0.254556546,-1.469215492,0.14177435,0.262651421,0.580620246
LOC_Os03g30790,155.9553054,0.448114615,0.438366137,1.022185095,0.306693304,0.466562822,0.331089871
LOC_Os03g30830,28.54867764,1.323831055,0.920287893,1.438610911,0.150260793,0.274463592,0.561515258
LOC_Os03g30890,12.55252765,-0.686934978,1.249546877,-0.547632785,0.583944073,0.720531949,0.142346758
LOC_Os03g30920,64.6857883,-0.686603164,0.60135683,-1.141620248,0.253611904,0.406771677,0.390649295
LOC_Os03g30934,77.6027904,-0.19790315,0.506248815,-0.390885623,0.695881781,0.80916247,0.091964269
LOC_Os03g31010,137.0618028,-0.752926273,0.391529495,-1.922987664,0.054481599,0.121090741,0.916889065
LOC_Os03g31070,135.7116423,0.42223726,0.479214466,0.881074217,0.378277651,0.541290999,0.266569195
LOC_Os03g31090,49.02278348,1.617957278,0.734966094,2.200980643,0.027737394,0.068790454,1.162471825
LOC_Os03g31110,23.06377366,0.273020051,0.832854819,0.327925658,0.742967873,0.843227007,0.074055492
LOC_Os03g31134,10.42429475,0.83224261,1.084559953,0.767830476,0.442587906,0.601794115,0.220552064
