"","Distance","Treatment","time","mean","se"
"2294",123.563,"control","0min",35.21045,3.757511614
"2295",123.678,"control","0min",35.29165,3.756874261
"2296",123.793,"control","0min",35.438,3.750491336
"2297",123.908,"control","0min",35.32275,3.660034689
"2298",124.023,"control","0min",35.76105,3.713577227
"2299",124.138,"control","0min",35.6473,3.667703246
"2300",124.253,"control","0min",35.8854,3.699548028
"2301",124.368,"control","0min",36.01555,3.721829645
"2302",124.483,"control","0min",35.94245,3.656274227
"2303",124.598,"control","0min",36.328475,3.752227288
"2304",124.713,"control","0min",36.163875,3.70261434
"2305",124.828,"control","0min",36.521025,3.809556192
"2306",124.943,"control","0min",36.6891,3.853360706
"2307",125.057,"control","0min",36.729425,3.788976023
"2308",125.172,"control","0min",37.086825,3.926745356
"2309",125.287,"control","0min",36.942975,3.79437137
"2310",125.402,"control","0min",37.275,3.927951297
"2311",125.517,"control","0min",37.374575,3.913298198
"2312",125.632,"control","0min",37.533325,3.859993313
"2313",125.747,"control","0min",37.9716,3.99199458
"2314",125.862,"control","0min",37.9502,3.809967908
"2315",125.977,"control","0min",38.40875,4.029361119
"2316",126.092,"control","0min",38.441525,4.008460698
"2317",126.207,"control","0min",38.531675,4.051462528
"2318",126.322,"control","0min",38.8188,4.237814625
"2319",126.437,"control","0min",38.6566,4.082474556
"2320",126.552,"control","0min",39.0514,4.340848551
"2321",126.667,"control","0min",38.995225,4.2597487
"2322",126.782,"control","0min",39.054275,4.369450454
"2323",126.897,"control","0min",39.2452,4.558015787
"2324",127.011,"control","0min",39.0838,4.490396587
"2325",127.126,"control","0min",39.437675,4.782201098
"2326",127.241,"control","0min",39.2895,4.665830488
"2327",127.356,"control","0min",39.37245,4.790663244
"2328",127.471,"control","0min",39.51365,4.874786636
"2329",127.586,"control","0min",39.3049,4.73297594
"2330",127.701,"control","0min",39.546175,4.920093016
"2331",127.816,"control","0min",39.136475,4.680393923
"2332",127.931,"control","0min",39.078,4.755704388
"2333",128.046,"control","0min",38.982375,4.758816241
"2334",128.161,"control","0min",38.6958,4.612854632
"2335",128.276,"control","0min",38.904925,4.785241925
"2336",128.391,"control","0min",38.5158,4.542283129
"2337",128.506,"control","0min",38.57035,4.595415207
"2338",128.621,"control","0min",38.38435,4.491107954
"2339",128.736,"control","0min",38.052,4.282379407
"2340",128.851,"control","0min",38.14065,4.348264651
"2341",128.966,"control","0min",37.662925,3.962533719
"2342",129.08,"control","0min",37.70485,3.980821913
"2343",129.195,"control","0min",37.461475,3.826116538
"2344",129.31,"control","0min",37.24805,3.678414922
"2345",129.425,"control","0min",37.251325,3.768312728
"2346",129.54,"control","0min",36.69155,3.400734015
"2347",129.655,"control","0min",36.680275,3.46249457
"2348",129.77,"control","0min",36.23125,3.181776659
"2349",129.885,"control","0min",35.907525,3.006082371
"2350",130,"control","0min",35.8003,3.063113601
"2351",130.115,"control","0min",35.310275,2.777651574
"2352",130.23,"control","0min",35.3926,2.925503716
"2353",130.345,"control","0min",35.036525,2.686015907
"2354",130.46,"control","0min",34.903625,2.616831212
"2355",130.575,"control","0min",34.8645,2.65423841
"2356",130.69,"control","0min",34.46935,2.414740043
"2357",130.805,"control","0min",34.59125,2.581182704
"2358",130.92,"control","0min",34.26165,2.355209627
"2359",131.034,"control","0min",34.163775,2.384635736
"2360",131.149,"control","0min",34.01975,2.350777739
"2361",131.264,"control","0min",33.570525,2.088812735
"2362",131.379,"control","0min",33.689925,2.148878718
"2363",131.494,"control","0min",33.34305,1.912469995
"2364",131.609,"control","0min",33.355875,1.978250823
"2365",131.724,"control","0min",33.263675,1.988976124
"2366",131.839,"control","0min",32.91185,1.947876772
"2367",131.954,"control","0min",33.023,2.067729899
"2368",132.069,"control","0min",32.600575,1.97050126
"2369",132.184,"control","0min",32.610275,2.034028074
"2370",132.299,"control","0min",32.4259,2.01264465
"2371",132.414,"control","0min",32.094675,1.985645524
"2372",132.529,"control","0min",32.183925,2.024729906
"2373",132.644,"control","0min",31.699675,1.835399382
"2374",132.759,"control","0min",31.797825,1.794828632
"2375",132.874,"control","0min",31.530625,1.651025506
"2376",132.989,"control","0min",31.304575,1.554554817
"2377",133.103,"control","0min",31.387475,1.570559668
"2378",133.218,"control","0min",30.89665,1.50533914
"2379",133.333,"control","0min",31.03485,1.573588439
"2380",133.448,"control","0min",30.754825,1.546105649
"2381",133.563,"control","0min",30.617025,1.509184305
"2382",133.678,"control","0min",30.632775,1.523900408
"2383",133.793,"control","0min",30.212275,1.438084692
"2384",133.908,"control","0min",30.38575,1.464993433
"2385",134.023,"control","0min",30.1031,1.404422269
"2386",134.138,"control","0min",30.07445,1.390310517
"2387",134.253,"control","0min",30.04775,1.410143007
"2388",134.368,"control","0min",29.63545,1.274382113
"2389",134.483,"control","0min",29.780325,1.331716264
"2390",134.598,"control","0min",29.438525,1.185549563
"2391",134.713,"control","0min",29.418575,1.158860193
"2392",134.828,"control","0min",29.39075,1.152098465
"2393",134.943,"control","0min",29.140875,1.008308118
"2394",135.057,"control","0min",29.39895,1.06735085
"2395",135.172,"control","0min",29.140025,0.922074041
"2396",135.287,"control","0min",29.2357,0.906021
"2397",135.402,"control","0min",29.18465,0.879636973
"2398",135.517,"control","0min",28.9292,0.855948879
"2399",135.632,"control","0min",29.083525,0.918617716
"2400",135.747,"control","0min",28.738575,0.941134877
"2401",135.862,"control","0min",28.897125,1.029171601
"2402",135.977,"control","0min",28.834575,1.060480138
"2403",136.092,"control","0min",28.671275,1.131189013
"2404",136.207,"control","0min",28.9036,1.174326054
"2405",136.322,"control","0min",28.55565,1.219978227
"2406",136.437,"control","0min",28.75145,1.266267633
"2407",136.552,"control","0min",28.5901,1.276748257
"2408",136.667,"control","0min",28.3849,1.312779452
"2409",136.782,"control","0min",28.518825,1.339598775
"2410",136.897,"control","0min",28.10925,1.300342958
"2411",137.011,"control","0min",28.2356,1.31913094
"2412",137.126,"control","0min",27.897475,1.272783994
"2413",137.241,"control","0min",27.668025,1.280158975
"2414",137.356,"control","0min",27.64925,1.320307407
"2415",137.471,"control","0min",27.178075,1.267439061
"2416",137.586,"control","0min",27.32765,1.317202173
"2417",137.701,"control","0min",26.9687,1.191839627
"2418",137.816,"control","0min",26.915725,1.157028876
"2419",137.931,"control","0min",26.87715,1.198224377
"2420",138.046,"control","0min",26.40015,1.099571591
"2421",138.161,"control","0min",26.560125,1.241560421
"2422",138.276,"control","0min",26.226425,1.09041036
"2423",138.391,"control","0min",26.359975,1.081648218
"2424",138.506,"control","0min",26.369475,1.086293045
"2425",138.621,"control","0min",26.0845,0.934958759
"2426",138.736,"control","0min",26.314875,1.075180499
"2427",138.851,"control","0min",26.030975,0.93562474
"2428",138.966,"control","0min",26.189775,1.026886747
"2429",139.08,"control","0min",26.1145,1.054526149
"2430",139.195,"control","0min",25.90265,0.953965166
"2431",139.31,"control","0min",26.17225,1.12890479
"2432",139.425,"control","0min",25.905325,0.935524941
"2433",139.54,"control","0min",26.12575,1.057495335
"2434",139.655,"control","0min",26.037225,1.031499348
"2435",139.77,"control","0min",25.89845,0.970967811
"2436",139.885,"control","0min",26.093775,1.159751305
"2437",0,"highlight","5min",40.913425,3.437694797
"2438",0.115,"highlight","5min",40.87175,3.362627447
"2439",0.23,"highlight","5min",40.9224,3.319707529
"2440",0.345,"highlight","5min",40.96965,3.323651669
"2441",0.46,"highlight","5min",41.08135,3.300954979
"2442",0.575,"highlight","5min",41.1143,3.284043628
"2443",0.69,"highlight","5min",41.04195,3.270998302
"2444",0.805,"highlight","5min",40.96165,3.213979688
"2445",0.92,"highlight","5min",40.85295,3.218551955
"2446",1.034,"highlight","5min",40.7256,3.194771277
"2447",1.149,"highlight","5min",40.689625,3.170989986
"2448",1.264,"highlight","5min",40.642675,3.186298338
"2449",1.379,"highlight","5min",40.6849,3.169860551
"2450",1.494,"highlight","5min",40.7558,3.158802103
"2451",1.609,"highlight","5min",40.7075,3.176126303
"2452",1.724,"highlight","5min",40.79435,3.175469748
"2453",1.839,"highlight","5min",40.942725,3.204404785
"2454",1.954,"highlight","5min",41.103575,3.263070559
"2455",2.069,"highlight","5min",41.34545,3.256648162
"2456",2.184,"highlight","5min",41.571325,3.282833969
"2457",2.299,"highlight","5min",41.74375,3.293813106
"2458",2.414,"highlight","5min",41.991375,3.265542431
"2459",2.529,"highlight","5min",42.151975,3.269842919
"2460",2.644,"highlight","5min",42.39325,3.268529324
"2461",2.759,"highlight","5min",42.6067,3.251498706
"2462",2.874,"highlight","5min",42.777225,3.274461511
"2463",2.989,"highlight","5min",42.962975,3.256733885
"2464",3.103,"highlight","5min",43.1859,3.236102629
"2465",3.218,"highlight","5min",43.373125,3.233072193
"2466",3.333,"highlight","5min",43.639075,3.20210384
"2467",3.448,"highlight","5min",43.865125,3.168263089
"2468",3.563,"highlight","5min",44.067,3.16901786
"2469",3.678,"highlight","5min",44.230425,3.092657628
"2470",3.793,"highlight","5min",44.295625,3.037064919
"2471",3.908,"highlight","5min",44.37045,2.957913994
"2472",4.023,"highlight","5min",44.45655,2.846198234
"2473",4.138,"highlight","5min",44.5371,2.791175827
"2474",4.253,"highlight","5min",44.6829,2.667631066
"2475",4.368,"highlight","5min",44.8325,2.538475291
"2476",4.483,"highlight","5min",44.87685,2.419299289
"2477",4.598,"highlight","5min",45.024575,2.305111385
"2478",4.713,"highlight","5min",45.228325,2.233780284
"2479",4.828,"highlight","5min",45.44135,2.254480154
"2480",4.943,"highlight","5min",45.587275,2.203831007
"2481",5.057,"highlight","5min",45.762275,2.145726955
"2482",5.172,"highlight","5min",45.849975,2.101950835
"2483",5.287,"highlight","5min",45.931475,2.109228013
"2484",5.402,"highlight","5min",45.987375,2.093289784
"2485",5.517,"highlight","5min",46.022025,2.14965986
"2486",5.632,"highlight","5min",46.016275,2.199333315
"2487",5.747,"highlight","5min",46.006975,2.322385034
"2488",5.862,"highlight","5min",46.023725,2.448495532
"2489",5.977,"highlight","5min",46.1333,2.584611542
"2490",6.092,"highlight","5min",46.201625,2.729659191
"2491",6.207,"highlight","5min",46.317,2.845202406
"2492",6.322,"highlight","5min",46.45445,2.914385009
"2493",6.437,"highlight","5min",46.4942,2.981102054
"2494",6.552,"highlight","5min",46.58685,3.050671588
"2495",6.667,"highlight","5min",46.582325,3.157874511
"2496",6.782,"highlight","5min",46.5708,3.274295506
"2497",6.897,"highlight","5min",46.552275,3.324869224
"2498",7.011,"highlight","5min",46.4977,3.422572604
"2499",7.126,"highlight","5min",46.5264,3.48117371
"2500",7.241,"highlight","5min",46.535325,3.520216755
"2501",7.356,"highlight","5min",46.44685,3.509022472
"2502",7.471,"highlight","5min",46.4326,3.434939329
"2503",7.586,"highlight","5min",46.427975,3.307084593
"2504",7.701,"highlight","5min",46.473725,3.221907188
"2505",7.816,"highlight","5min",46.6075,3.121462089
"2506",7.931,"highlight","5min",46.81265,3.125014764
"2507",8.046,"highlight","5min",47.014,3.10832104
"2508",8.161,"highlight","5min",47.218375,3.137002395
"2509",8.276,"highlight","5min",47.372025,3.14808577
"2510",8.391,"highlight","5min",47.454625,3.143612841
"2511",8.506,"highlight","5min",47.42855,3.147080928
"2512",8.621,"highlight","5min",47.404175,3.108434019
"2513",8.736,"highlight","5min",47.318175,3.038156162
"2514",8.851,"highlight","5min",47.1982,2.964580808
"2515",8.966,"highlight","5min",47.09175,2.889959085
"2516",9.08,"highlight","5min",46.992575,2.845052332
"2517",9.195,"highlight","5min",46.959075,2.812997104
"2518",9.31,"highlight","5min",46.98,2.739324246
"2519",9.425,"highlight","5min",47.01905,2.689184856
"2520",9.54,"highlight","5min",47.0366,2.572987387
"2521",9.655,"highlight","5min",47.030525,2.532305631
"2522",9.77,"highlight","5min",46.99105,2.509285095
"2523",9.885,"highlight","5min",46.98485,2.503096633
"2524",10,"highlight","5min",46.9305,2.476153249
"2525",10.115,"highlight","5min",46.9581,2.438453949
"2526",10.23,"highlight","5min",46.8958,2.37511681
"2527",10.345,"highlight","5min",46.8069,2.356176402
"2528",10.46,"highlight","5min",46.699975,2.28507716
"2529",10.575,"highlight","5min",46.646075,2.230640245
"2530",10.69,"highlight","5min",46.6657,2.176844638
"2531",10.805,"highlight","5min",46.7534,2.156704549
"2532",10.92,"highlight","5min",46.7939,2.13999865
"2533",11.034,"highlight","5min",46.853675,2.112635886
"2534",11.149,"highlight","5min",46.82495,2.076295078
"2535",11.264,"highlight","5min",46.78185,2.042454287
"2536",11.379,"highlight","5min",46.740375,2.034461935
"2537",11.494,"highlight","5min",46.613775,2.07923942
"2538",11.609,"highlight","5min",46.512425,2.126408977
"2539",11.724,"highlight","5min",46.4202,2.171179816
"2540",11.839,"highlight","5min",46.319675,2.238265266
"2541",11.954,"highlight","5min",46.276225,2.272275252
"2542",12.069,"highlight","5min",46.213975,2.357696385
"2543",12.184,"highlight","5min",46.1065,2.401996498
"2544",12.299,"highlight","5min",46.0758,2.479819896
"2545",12.414,"highlight","5min",46.01535,2.554402123
"2546",12.529,"highlight","5min",46.004675,2.641910059
"2547",12.644,"highlight","5min",45.9514,2.682537868
"2548",12.759,"highlight","5min",45.92535,2.741698035
"2549",12.874,"highlight","5min",45.913275,2.767668859
"2550",12.989,"highlight","5min",45.88605,2.813483061
"2551",13.103,"highlight","5min",45.81325,2.805540177
"2552",13.218,"highlight","5min",45.731225,2.788097575
"2553",13.333,"highlight","5min",45.613825,2.768115092
"2554",13.448,"highlight","5min",45.538575,2.739674074
"2555",13.563,"highlight","5min",45.473275,2.717305018
"2556",13.678,"highlight","5min",45.43615,2.692993126
"2557",13.793,"highlight","5min",45.425925,2.662050656
"2558",13.908,"highlight","5min",45.4556,2.636091692
"2559",14.023,"highlight","5min",45.54395,2.603515948
"2560",14.138,"highlight","5min",45.608825,2.562245446
"2561",14.253,"highlight","5min",45.72605,2.513388924
"2562",14.368,"highlight","5min",45.77845,2.419705832
"2563",14.483,"highlight","5min",45.77565,2.329494753
"2564",14.598,"highlight","5min",45.804225,2.190456713
"2565",14.713,"highlight","5min",45.839725,2.067131936
"2566",14.828,"highlight","5min",45.875675,1.937183376
"2567",14.943,"highlight","5min",45.9212,1.861524172
"2568",15.057,"highlight","5min",45.834325,1.770617104
"2569",15.172,"highlight","5min",45.82425,1.733260486
"2570",15.287,"highlight","5min",45.7637,1.684408126
"2571",15.402,"highlight","5min",45.695375,1.685939578
"2572",15.517,"highlight","5min",45.648425,1.601323995
